学科,书本,标题,题干,是否有图片,图片路径,掌握程度,标签,答案,历次反馈,预留空间,首次做题时间
数学,基础30讲,基础30讲-例1-11,"已知$\mathrm{e}^{x}=\sum_{n=0}^{\infty} \frac{x^{n}}{n!}, x \in \mathbf{R}$，则$2^{x}=$（）. (A)$\sum_{n=1}^{\infty} \frac{(x \ln 2)^{n}}{n!}$ (B)$\sum_{n=0}^{\infty} \frac{(x \ln 2)^{n}}{n!}$ (C)$\sum_{n=1}^{\infty} \frac{(\ln 2) x^{n}}{n!}$ (D)$\sum_{n=0}^{\infty} \frac{(\ln 2) x^{n}}{n!}$",n,基础30讲-例1-11,*,错题,"由于$2^x = e^{x\ln 2}$，又$e^x = \sum_{n=0}^{\infty} \frac{x^n}{n!} , x \in \mathbf{R}$，因此$2^x = \sum_{n=0}^{\infty} \frac{(x\ln 2)^n}{n!}$，应选 (B).",2026-06-07:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-12,设$y=\sin x$，$0\leqslant x\leqslant 2\pi$，求其所有单调区间上的反函数,y,基础30讲-例1-12,*,错题、知识点模糊,"当$0\leq x\leq \frac{\pi}{2}$时，对$y = \sin x$，有$x = \arcsin y$，$y\in[0,1]$，此时反函数为$y = \arcsin x$，$x\in[0,1]$。
当$\frac{\pi}{2} < x\leq \frac{3\pi}{2}$时，有$-\frac{\pi}{2} < x - \pi\leq \frac{\pi}{2}$，此时$\sin(x - \pi) = -\sin(\pi - x) = -\sin x = -y$，于是有$x - \pi = -\arcsin y$，故$x = \pi - \arcsin y$，$y\in[-1,1)$，此时反函数为$y = \pi - \arcsin x$，$x\in[-1,1)$。
当$\frac{3\pi}{2} < x\leq 2\pi$时，有$-\frac{\pi}{2} < x - 2\pi\leq 0$，此时$\sin(x - 2\pi) = \sin x = y$，于是有$x - 2\pi = \arcsin y$，故$x = 2\pi + \arcsin y$，$y\in(-1,0]$，此时反函数为$y = 2\pi + \arcsin x$，$x\in(-1,0]$。",2026-06-24:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-19,设$x\to0$时，$e^{\tan x}-e^{\sin x}$与$x^n$是同阶无穷小，则$n$为（ ）。选项：(A)$1$ (B)$2$ (C)$3$ (D)$4$,n,基础30讲-例1-19,*,错题,"当$x \to 0$时，
\begin{align*}
e^{\tan x}-e^{\sin x}&=e^{\sin x}(e^{\tan x - \sin x}-1) \sim \tan x - \sin x = \tan x(1 - \cos x) \sim \frac{1}{2}x^{3}
\end{align*}
因此选 (C).",2026-06-12:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-20,证明：(1)若$\lim \frac{f(x)}{g(x)} = A$，且$\lim g(x)=0$，则$\lim f(x)=0$；(2)若$\lim \frac{f(x)}{g(x)} = A \neq 0$，且$\lim f(x)=0$，则$\lim g(x)=0$,n,基础30讲-例1-20,*,错题、方法不同,"(1)由于$f(x)=\frac{f(x)}{g(x)}\cdot g(x)$，则
\[
\lim f(x)=\lim\frac{f(x)}{g(x)}\cdot g(x)\overset{四则运算法则}{=}\lim\frac{f(x)}{g(x)}\cdot\lim g(x)=A\cdot 0 = 0
\]
(2)由于$g(x)=\frac{f(x)}{\frac{f(x)}{g(x)}}$，则$\lim g(x)=\lim\frac{f(x)}{\frac{f(x)}{g(x)}}\overset{四则运算法则}{=}\frac{\lim f(x)}{\lim\frac{f(x)}{g(x)}}=\frac{0}{A}=0$","2026-06-07:半对、不规范,2026-06-24:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例1-21,设$\lim_{x \to 0} \frac{\sin x}{e^x - a}(\cos x - b) = 5$，则$b = (\ )$。(A) $-4$ (B) $-3$ (C) $-2$ (D) $-1$,n,基础30讲-例1-21,*,错题、方法不同,"\begin{align*}
&\text{因为 }\lim_{x \to 0} \frac{\sin x}{e^x - a}(\cos x - b) = 5 \neq 0\text{，由例 1.20 的 (2) 知，}\lim_{x \to 0}(e^x - a) = 0\text{，故 }a = 1\text{，此时原极限变为}\\
&\lim_{x \to 0} \frac{\sin x}{e^x - 1}(\cos x - b) = \lim_{x \to 0}(\cos x - b) = 1 - b\text{，故 }b = - 4
\end{align*}",2026-06-07:半对、不规范,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-23,设$f(x)=\ln^{10}x$，$g(x)=x$，$h(x)=e^{\frac{x}{10}}$，则当$x$充分大时，有( ). (A) $g(x) < h(x) < f(x)$ (B) $h(x) < g(x) < f(x)$ (C) $f(x) < g(x) < h(x)$ (D) $g(x) < f(x) < h(x)$,n,基础30讲-例1-23,*,错题,"因为$\lim_{x \to +\infty} \frac{g(x)}{f(x)} = +\infty,\lim_{x \to +\infty} \frac{h(x)}{g(x)} = +\infty$，所以当$x$充分大时，有$f(x)<g(x)<h(x)$ . 故选项 (C) 正确 .",2026-05-30:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-25,"求极限$I=\lim_{x \to \infty} \frac{a_n x^n + a_{n-1} x^{n-1} + \dots + a_1 x + a_0}{b_m x^m + b_{m-1} x^{m-1} + \dots + b_1 x + b_0}$，其中$a_n(\neq 0), b_m(\neq 0)$为常数",n,基础30讲-例1-25,*,错题、不规范,"若$n = m$，则
\begin{align*}
I&=\lim_{x \to \infty} \frac{a_n + \frac{a_{n - 1}}{x} + \cdots + \frac{a_1}{x^{n - 1}} + \frac{a_0}{x^n}}{b_m + \frac{b_{m - 1}}{x} + \cdots + \frac{b_1}{x^{n - 1}} + \frac{b_0}{x^n}}\\
&=\frac{\lim_{x \to \infty} (a_n + \frac{a_{n - 1}}{x} + \cdots + \frac{a_1}{x^{n - 1}} + \frac{a_0}{x^n})}{\lim_{x \to \infty} (b_m + \frac{b_{m - 1}}{x} + \cdots + \frac{b_1}{x^{n - 1}} + \frac{b_0}{x^n})}=\frac{a_n}{b_m}
\end{align*}
若$n > m$，则
\begin{align*}
I&=\lim_{x \to \infty} \frac{x^{n - m}(a_n x^m + a_{n - 1}x^{m - 1} + \cdots + a_1 x^{m - n + 1} + a_0 x^{m - n})}{b_m x^m + b_{m - 1}x^{m - 1} + \cdots + b_1 x + b_0}\\
&=\lim_{x \to \infty} x^{n - m} \cdot \frac{a_n}{b_m}=\infty
\end{align*}
若$n < m$，则
\begin{align*}
I&=\lim_{x \to \infty} \frac{a_n x^n + a_{n - 1}x^{n - 1} + \cdots + a_1 x + a_0}{x^{m - n}(b_m x^n + b_{m - 1}x^{n - 1} + \cdots + b_1 x^{n - m + 1} + b_0 x^{n - m})}\\
&=\lim_{x \to \infty} \frac{1}{x^{m - n}} \cdot \frac{a_n}{b_m}=0
\end{align*}
综上，$\lim_{x \to \infty} \frac{a_n x^n + a_{n - 1}x^{n - 1} + \cdots + a_1 x + a_0}{b_m x^m + b_{m - 1}x^{m - 1} + \cdots + b_1 x + b_0} =
\begin{cases}
\frac{a_n}{b_m}, & n = m\\
\infty, & n > m\\
0, & n < m
\end{cases}$",2026-06-23:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-26,设函数$f(x) = \lim_{n \to \infty} \frac{x^2 + nx(1 - x)\sin^2 \pi x}{1 + n\sin^2 \pi x}$，则$f(x) =$\underline{\quad\quad\quad}。,n,基础30讲-例1-26,*,错题、不规范,"应填$\begin{cases}x^2, & x = 0, \pm 1, \pm 2, \cdots, \\ x(1 - x), & \text{其他}.\end{cases}$
当$\sin \pi x = 0$，即$x = k$（整数）时，
\[
f(x)=\lim_{n \to \infty} \frac{x^2 + nx(1 - x) \cdot 0}{1 + n \cdot 0} = x^2
\]
当$\sin \pi x \neq 0$，即$x \neq k$（整数）时，
\[
f(x)=\lim_{n \to \infty} \frac{\frac{x^2}{n} + x(1 - x)\sin^2 \pi x}{\frac{1}{n} + \sin^2 \pi x} = \frac{x(1 - x)\sin^2 \pi x}{\sin^2 \pi x} = x(1 - x)
\]
综上，$f(x)=\begin{cases}x^2, & x = 0, \pm 1, \pm 2, \cdots, \\ x(1 - x), & \text{其他}.\end{cases}$",,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-27,已知极限$\lim_{x \to 0} \frac{\tan 2x + xf(x)}{\sin x^3} = 0$，则$\lim_{x \to 0} \frac{2 + f(x)}{x^2} = (\ )$，选项为(A)$\frac{13}{9}$，(B)$4$，(C)$\frac{10}{3}$，(D)$-\frac{8}{3}$,n,基础30讲-例1-27,*,错题,"\textbf{\textcolor{red}{方法一 脱帽法}}
\begin{align*}
&\lim_{x \to 0} \frac{\tan 2x + xf(x)}{\sin x^3} = 0 \Rightarrow \frac{\tan 2x + xf(x)}{x^3} = \alpha(x) \text{，其中} \alpha(x) \text{为} x \to 0 \text{时的无穷小}\\
&f(x) = \frac{x^3 \cdot \alpha(x) - \tan 2x}{x}\\
&\lim_{x \to 0} \frac{2 + f(x)}{x^2} = \lim_{x \to 0} \frac{2 + \frac{x^3 \cdot \alpha(x) - \tan 2x}{x}}{x^2}\\
&\text{通分后} \lim_{x \to 0} \frac{2x - \tan 2x + x^3\alpha(x)}{x^3}\\
&= \lim_{x \to 0} \frac{2x - \left[2x + \frac{1}{3}(2x)^3 + o(x^3)\right] + x^3\alpha(x)}{x^3}=-\frac{8}{3}
\end{align*}
\textbf{\textcolor{red}{方法二 泰勒展开}}
\begin{align*}
&\text{由} \lim_{x \to 0} \frac{\tan 2x + xf(x)}{\sin x^3} = 0 \text{，得} \lim_{x \to 0} \frac{2x + \frac{1}{3}(2x)^3 + o(x^3) + xf(x)}{x^3} = 0\\
&\lim_{x \to 0} \frac{2 + f(x)}{x^2}=-\frac{8}{3}
\end{align*}",2026-06-11:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-28,求极限$\lim_{x \to 1^-} \ln x \ln(1 - x)$,n,基础30讲-例1-28,*,错题、方法不同,"这是“$0 \cdot \infty$”型未定式，注意一个事实：当$x \to 0$时，$\ln(1 + x) \sim x$，将其广义化，得$\ln(1 + u) \sim u(u \to 0)$，于是在考研中常考的一个式子是$\ln x = \ln(1 + x - 1) \sim x - 1(x \to 1)$，则
\begin{align*}
\lim_{x \to 1^{-}} \ln x \ln(1 - x) &= \lim_{x \to 1^{-}} \ln(1 + x - 1) \ln(1 - x)\\
&= \lim_{x \to 1^{-}} (x - 1) \ln(1 - x)\\
&\xlongequal{令 1 - x = t} -\lim_{t \to 0^{+}} t \ln t = 0
\end{align*}",2026-06-18:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-31,求极限$\lim\limits_{x \to +\infty} \left[ x^2\left( e^{\frac{1}{x}} - 1 \right) - x \right]$,n,基础30讲-例1-31,*,错题、不规范,"\begin{align*}
&\text{原式} = \lim_{x \to +\infty} x \cdot \left[ x \left( e^{\frac{1}{x}} - 1 \right) - 1 \right] \\
&= \lim_{x \to +\infty} \frac{x \left( e^{\frac{1}{x}} - 1 \right) - 1}{\frac{1}{x}} \\
&\xlongequal{令 u = \frac{1}{x}} \lim_{u \to 0^{+}} \frac{e^{u} - 1 - u}{u^{2}} = \lim_{u \to 0^{+}} \frac{e^{u} - 1}{2u} = \frac{1}{2}
\end{align*}",2026-05-14:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-35,"设函数$f(x)=\frac{\sin x}{1+x^2}$在$x=0$处的3次泰勒多项式为$ax+bx^2+cx^3$，则（  ）. (A)$a=1,b=0,c=-\frac{7}{6}$ (B)$a=1,b=0,c=\frac{7}{6}$ (C)$a=-1,b=-1,c=-\frac{7}{6}$ (D)$a=-1,b=-1,c=\frac{7}{6}$",n,基础30讲-例1-35,*,错题,"\textbf{\textcolor{red}{方法一}}：由于在$x = 0$处有泰勒展开式
\[
\sin x = x - \frac{x^3}{3!} + \cdots,\frac{1}{1 + x^2} = 1 - x^2 + x^4 - \cdots
\]
因此
\[
\frac{\sin x}{1 + x^2} = \left(x - \frac{x^3}{3!} + \cdots\right)\left(1 - x^2 + x^4 - \cdots\right) = x - \frac{7}{6}x^3 + \cdots
\]
又由题设知，在$x = 0$处有
\[
\frac{\sin x}{1 + x^2} = ax + bx^2 + cx^3 + \cdots
\]
所以
\[
a = 1,b = 0,c = -\frac{7}{6}
\]
\textbf{\textcolor{red}{方法二}}：由题设可得在$x = 0$处
\[
\sin x = (1 + x^2)(ax + bx^2 + cx^3 + \cdots)
\]
所以
\[
\lim_{x \to 0}\frac{\sin x}{x} = \lim_{x \to 0}(1 + x^2)(a + bx + cx^2 + \cdots) = a
\]
故$a = 1$。
又因为$\sin x$为奇函数，所以$b = 0$，从而可得
\[
\sin x = (1 + x^2)(x + cx^3 + \cdots)
\]
故
\[
c = \lim_{x \to 0}\frac{\sin x - (1 + x^2)x}{x^3} = \lim_{x \to 0}\frac{\sin x - x}{x^3} - 1 = \lim_{x \to 0}\frac{\cos x - 1}{3x^2} - 1 = -\frac{7}{6}
\]",2026-06-14:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例1-37,函数$f(x)=\frac{e^{\frac{1}{x-1}}\ln|1+x|}{(e^x-1)(x-2)}$的第二类间断点的个数为（ ）. (A) 1 (B) 2 (C) 3 (D) 4,n,基础30讲-例1-37,*,错题,"应选 (C).
本题考查初等函数的连续性、间断点、间断点分类等基本概念，考查利用等价无穷小替换及洛必达法则求极限的方法，是一道考查基本概念和简单运算的题目.
$f(x)$的定义域为$\{x|x\in(-\infty, +\infty), x\neq -1, x\neq 0, x\neq 1, x\neq 2\}$，而初等函数在定义域内是连续的，所以该函数的所有间断点是$-1, 0, 1, 2$. 由于
\[
\lim_{x\to -1}f(x)=\lim_{x\to -1}\frac{e^{\frac{1}{x - 1}}\ln|1 + x|}{(e^x - 1)(x - 2)}=-\infty,
\]
\[
\lim_{x\to 2}f(x)=\lim_{x\to 2}\frac{e^{\frac{1}{x - 1}}\ln|1 + x|}{(e^x - 1)(x - 2)}=\infty,
\]
由例 1.15 知，
\[
\lim_{x\to 1^+}f(x)=+\infty,
\]
\[
\lim_{x\to 0}f(x)=\lim_{x\to 0}\frac{e^{\frac{1}{x - 1}}\ln|1 + x|}{(e^x - 1)(x - 2)}=-\frac{1}{2e}\lim_{x\to 0}\frac{\ln(1 + x)}{e^x - 1}=-\frac{1}{2e},
\]
因此$x = 0$是函数的可去间断点，而其余 3 个点均为函数的第二类间断点，故选 (C).",2026-06-17:错、ln|1+x|在-1处无定义,11cm,2026-04-13
数学,基础30讲,基础30讲-习1-1,若$\lim\limits_{x \to 0} \frac{\sin x + x f(x)}{x^3} = 0$，则$\lim\limits_{x \to 0} \frac{1 + f(x)}{x^2}$为（  ）. (A) $0$ (B) $\frac{1}{3}$ (C) $\frac{1}{6}$ (D) $\infty$,n,基础30讲-习1-1,***,方法不同,"\textbf{\textcolor{red}{方法一}}
\begin{align*}
\lim_{x \to 0} \frac{\sin x + xf(x)}{x^3}&=\lim_{x \to 0} \frac{\sin x - x + x + xf(x)}{x^3}\\
&=\lim_{x \to 0} \frac{\sin x - x}{x^3} + \lim_{x \to 0} \frac{x + xf(x)}{x^3}\\
&=-\frac{1}{6} + \lim_{x \to 0} \frac{1 + f(x)}{x^2} = 0
\end{align*}
则$\lim_{x \to 0} \frac{1 + f(x)}{x^2} = \frac{1}{6}$。
\textbf{\textcolor{red}{方法二}}
对$\sin x$使用泰勒展开，
\begin{align*}
\lim_{x \to 0} \frac{\sin x + xf(x)}{x^3}&=\lim_{x \to 0} \frac{x - \frac{1}{6}x^3 + o(x^3) + xf(x)}{x^3}\\
&=\lim_{x \to 0} \frac{1 + f(x)}{x^2} - \frac{1}{6} = 0
\end{align*}
故$\lim_{x \to 0} \frac{1 + f(x)}{x^2} = \frac{1}{6}$。
\textbf{\textcolor{red}{方法三}}
由$\lim_{x \to 0} \frac{\sin x + xf(x)}{x^3} = 0$，得$\frac{\sin x + xf(x)}{x^3} = 0 + \alpha$，其中$\lim_{x \to 0} \alpha = 0$，于是得$xf(x) = -\sin x + o(x^3)$。
故$\lim_{x \to 0} \frac{1 + f(x)}{x^2} = \lim_{x \to 0} \frac{x - \sin x + o(x^3)}{x^3} = \frac{1}{6}$。",,11cm,2026-04-13
数学,基础30讲,基础30讲-习1-8,$\lim\limits_{x \to \infty} \left( \frac{x+2}{x-1} \right)^x =$,n,基础30讲-习1-8,***,公式,"\begin{align*}
\lim_{x \to \infty} \left(\frac{x + 2}{x - 1}\right)^x&=\lim_{x \to \infty} \frac{\left(1 + \frac{2}{x}\right)^x}{\left(1 - \frac{1}{x}\right)^x}\\
&=\frac{\lim_{x \to \infty} \left(1 + \frac{2}{x}\right)^x}{\lim_{x \to \infty} \left(1 - \frac{1}{x}\right)^x}\\
&=\frac{e^2}{e^{-1}} = e^3
\end{align*}",2026-05-14:对,11cm,2026-04-13
数学,基础30讲,基础30讲-习1-11,设$f(x)=\arcsin(\sin x)$，画出$f(x)$的图形,y,基础30讲-习1-11,*,错题,"\begin{align*}
&\text{因为 }f(x + 2\pi)=\arcsin[\sin(x + 2\pi)]=\arcsin(\sin x)=f(x)，\text{ 故 }f(x)\text{ 以 }2\pi\text{ 为周期}.\\
&\text{当 }x\in\left[-\frac{\pi}{2},\frac{\pi}{2}\right]\text{ 时，有 }\arcsin(\sin x)=x；\\
&\text{当 }x\in\left[\frac{\pi}{2},\pi\right]\text{ 时，有 }\pi - x\in\left(0,\frac{\pi}{2}\right]，\text{ 则 }\arcsin(\sin x)=\arcsin[\sin(\pi - x)]=\pi - x；\\
&\text{当 }x\in\left[\pi,\frac{3\pi}{2}\right)\text{ 时，有 }x - \pi\in\left[0,\frac{\pi}{2}\right)，\text{ 则 }\arcsin(\sin x)=\arcsin[-\sin(x - \pi)]=\pi - x.\\
&\text{故在 }\left[-\frac{\pi}{2},\frac{3\pi}{2}\right)\text{ 上，}f(x)=\begin{cases}x, &x\in\left[-\frac{\pi}{2},\frac{\pi}{2}\right)\\\pi - x, &x\in\left[\frac{\pi}{2},\frac{3\pi}{2}\right)\end{cases}，\text{ 于是在 }(-\infty,+\infty)\text{ 上，}\\
&f(x)=\arcsin(\sin x)=\begin{cases}x - 2k\pi, &x\in\left[-\frac{\pi}{2}+2k\pi,\frac{\pi}{2}+2k\pi\right)\\(2k + 1)\pi - x, &x\in\left[\frac{\pi}{2}+2k\pi,\frac{3\pi}{2}+2k\pi\right)\end{cases}，k\text{ 为整数}.
\end{align*}",2026-06-01:对,11cm,2026-04-13
数学,基础30讲,基础30讲-习1-13,"求极限$\lim\limits_{x \to 0} \left( \frac{a_1^x + a_2^x + \dots + a_n^x}{n} \right)^{\frac{n}{x}}$，其中$a_i>0, i=1,2,\dots,n$",n,基础30讲-习1-13,***,方法不同,"\textbf{\textcolor{red}{方法一}}：
\begin{align*}
\lim_{x \to 0} \left( \frac{a_1^x + a_2^x + \cdots + a_n^x}{n} \right)^{\frac{n}{x}}&=\exp\left\{ \lim_{x \to 0} \frac{n}{x} \left( \frac{a_1^x + a_2^x + \cdots + a_n^x}{n} - 1 \right) \right\}\\
&=\exp\left\{ \lim_{x \to 0} \frac{a_1^x - 1}{x} + \lim_{x \to 0} \frac{a_2^x - 1}{x} + \cdots + \lim_{x \to 0} \frac{a_n^x - 1}{x} \right\}\\
&=\exp\left\{ \lim_{x \to 0} (a_1^x \ln a_1 + a_2^x \ln a_2 + \cdots + a_n^x \ln a_n) \right\}=a_1 a_2 \cdots a_n
\end{align*}
\textbf{\textcolor{red}{方法二}}：
\begin{align*}
\lim_{x \to 0} \left( \frac{a_1^x + a_2^x + \cdots + a_n^x}{n} \right)^{\frac{n}{x}}&=\lim_{x \to 0} \left( 1 + \frac{a_1^x + a_2^x + \cdots + a_n^x - n}{n} \right)^{\frac{n}{a_1^x + a_2^x + \cdots + a_n^x - n} \cdot \frac{a_1^x + a_2^x + \cdots + a_n^x - n}{x}}
\end{align*}
其中
\begin{align*}
\lim_{x \to 0} \frac{a_1^x + a_2^x + \cdots + a_n^x - n}{x}&=\ln(a_1 a_2 \cdots a_n)\\
\lim_{x \to 0} \left( 1 + \frac{a_1^x + a_2^x + \cdots + a_n^x - n}{n} \right)^{\frac{n}{a_1^x + a_2^x + \cdots + a_n^x - n}}&=e
\end{align*}
所以，原式$=a_1 a_2 \cdots a_n$","2026-05-21:错,2026-06-04:对",11cm,2026-04-13
数学,基础30讲,基础30讲-习1-15,"设$\lim\limits_{x \to 0} \frac{\ln(1+x)-(ax+bx^2)}{x^2}=2$，求常数$a,b$",n,基础30讲-习1-15,***,方法不同,"\textbf{\textcolor{red}{方法一}}
\begin{align*}
&\text{原极限}=\lim_{x \to 0} \frac{x - \frac{1}{2}x^2 + o(x^2) - ax - bx^2}{x^2}\\
=&\lim_{x \to 0} \frac{(1 - a)x - (\frac{1}{2} + b)x^2 + o(x^2)}{x^2}=2
\end{align*}
从而$1 - a = 0, -(\frac{1}{2} + b) = 2$，解得$a = 1, b = -\frac{5}{2}$。
\textbf{\textcolor{red}{方法二}}
根据泰勒公式：$x - \ln(1 + x) \sim \frac{1}{2}x^2(x \to 0)$
\begin{align*}
2&=\lim_{x \to 0} \frac{\ln(1 + x) - (ax + bx^2)}{x^2}\\
&=-\lim_{x \to 0} \frac{x - \ln(1 + x) - x + (ax + bx^2)}{x^2}\\
&=-\lim_{x \to 0} \frac{x - \ln(1 + x)}{x^2} - \lim_{x \to 0} \frac{(a - 1)x}{x^2} - \lim_{x \to 0} \frac{bx^2}{x^2}\\
&=-\frac{1}{2} - b - \lim_{x \to 0} \frac{(a - 1)x}{x^2}
\end{align*}
故$a - 1 = 0$，得$a = 1$。因而$-\frac{1}{2} - b = 2$，得$b = -\frac{5}{2}$。",,11cm,2026-04-13
数学,基础30讲,基础30讲-例2-2,证明：若$\lim_{n\to\infty}a_n = A$，则$\lim_{n\to\infty}|a_n| = |A|$,n,基础30讲-例2-2,*,错题、方法不同,"因为$\lim_{n \to \infty} a_n = A$，所以对任意正数$\varepsilon$，存在正整数$N$，当$n > N$时，有
\[
|a_n - A| < \varepsilon.
\]
又由不等式$||a| - |b|| \leq |a - b|$，有
\[
||a_n| - |A|| \leq |a_n - A| < \varepsilon.
\]
故$\lim_{n \to \infty} |a_n| = |A|$.",2026-06-18:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例2-5,"已知$a_n = 1 - \frac{(-1)^n}{n} (n=1,2,\dots)$，则$\{a_n\}$（）。(A) 有最大值，有最小值 (B) 有最大值，没有最小值 (C) 没有最大值，有最小值 (D) 没有最大值，没有最小值",n,基础30讲-例2-5,***,不规范,"应选 (A).
\begin{align*}
\lim_{n \to \infty} a_n &= 1, a_1 = 2 > 1, a_2 = 1 - \frac{1}{2} < 1.\\
\text{由于} \lim_{n \to \infty} (a_n - a_1) &< 0, \text{则存在} N_1 > 0, \text{当} n > N_1 \text{时}, a_n < a_1.\\
\text{又由于} \lim_{n \to \infty} (a_n - a_2) &> 0, \text{则存在} N_2 > 0, \text{当} n > N_2 \text{时}, a_n > a_2.\\
\text{取} N &= \max\{N_1, N_2\}, \text{当} n > N \text{时}, a_n \text{不可能是最大、最小值}, \text{故前有限项必存在最大、最小值}.
\end{align*}",2026-06-02:其他方法,11cm,2026-04-13
数学,基础30讲,基础30讲-例2-7,当$x \to 0$时，$\frac{1}{x}\sin\frac{1}{x}$是（）。(A) 无穷大量 (B) 无界量，但不是无穷大量 (C) 有界量，但不是无穷小量 (D) 无穷小量,n,基础30讲-例2-7,***,不规范,"设$f(x)=\frac{1}{x} \sin \frac{1}{x}$，若取$x_n=\frac{1}{n\pi} \to 0, n \to \infty$，则$f(x_n)=n\pi \cdot \sin(n\pi)=0$，于是$\lim_{n \to \infty} f(x_n)=0$；若取$x_n'=\frac{1}{(2n+\frac{1}{2})\pi} \to 0, n \to \infty$，则$f(x_n')=(2n+\frac{1}{2})\pi \to +\infty, n \to \infty$. 根据归结原则，极限$\lim_{x \to 0} \frac{1}{x} \sin \frac{1}{x}$不存在，且当$x \to 0$时，$\frac{1}{x} \sin \frac{1}{x}$是无界量，但不是无穷大量.",2026-06-09:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例2-10,"求极限$\lim_{n \to \infty} \sqrt[n]{a_1^n + a_2^n + \dots + a_m^n}$，其中$a_i(i=1,2,\dots,m)$都是非负数。",n,基础30讲-例2-10,*,错题,"设$a = \max\{a_1, a_2, \cdots, a_m\}$，则
\[
a^n \leq a_1^n + a_2^n + \cdots + a_m^n \leq m \cdot a^n
\]
即$a \leq \sqrt[n]{a_1^n + a_2^n + \cdots + a_m^n} \leq a \cdot m^{\frac{1}{n}}$，且$\lim_{n \to \infty} m^{\frac{1}{n}} = 1$。故
\[
\lim_{n \to \infty} \sqrt[n]{a_1^n + a_2^n + \cdots + a_m^n} = \max\{a_1, a_2, \cdots, a_m\}
\]",2026-06-11:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例2-11,设$0<a_n<\frac{\pi}{2}$，$0<b_n<\frac{\pi}{2}$，$\cos a_n - a_n = \cos b_n$，且$\lim\limits_{n\to\infty} b_n=0$，求$\lim\limits_{n\to\infty} a_n$，$\lim\limits_{n\to\infty} \frac{a_n}{b_n^2}$,n,基础30讲-例2-11,*,错题、不规范,"由$\cos a_n - \cos b_n = a_n > 0$，知$0 < a_n < b_n$，则由夹逼准则，得$\lim_{n \to \infty} a_n = 0$。
因为$\cos x$在$(0, \frac{\pi}{2})$内是减函数，联想到$1 - \cos x \sim \frac{1}{2}x^2 (x \to 0)$，则
\begin{align*}
\lim_{n \to \infty} \frac{a_n}{b_n^2} &= \lim_{n \to \infty} \frac{1 - \cos b_n}{b_n^2} \cdot \frac{a_n}{1 - \cos b_n}\\
&= \frac{1}{2} \lim_{n \to \infty} \frac{a_n}{1 - \cos a_n + a_n}\\
&= \frac{1}{2} \lim_{n \to \infty} \frac{1}{\frac{1 - \cos a_n}{a_n} + 1}\\
&= \frac{1}{2}
\end{align*}",2026-05-23:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例2-12,"设$0<x_1<3$，$x_{n+1}=\sqrt{x_n(3-x_n)}(n=1,2,\dots)$，证明数列$\{x_n\}$的极限存在，并求此极限",n,基础30讲-例2-12,*,错题,"由例2.1知数列$\{x_n\}$是有界的，对任意正整数$n>1$，都有$0<x_n\leq\frac{3}{2}$。
再证明$\{x_n\}$单调：当$n>1$时，
\begin{align*}
x_{n + 1} - x_n &= \sqrt{x_n(3 - x_n)} - x_n = \sqrt{x_n}(\sqrt{3 - x_n} - \sqrt{x_n})\\
&= \frac{2\sqrt{x_n}(\frac{3}{2} - x_n)}{\sqrt{3 - x_n} + \sqrt{x_n}} = \sqrt{x_n} \cdot \frac{3 - 2x_n}{\sqrt{3 - x_n} + \sqrt{x_n}} \geq 0
\end{align*}
即$x_{n + 1} \geq x_n(n>1)$，所以数列$\{x_n\}(n>1)$是单调增加的。
根据单调有界数列必有极限的准则知$\lim_{n \to \infty}x_n$存在，设其为$a$，则
\[
a = \lim_{n \to \infty}x_n = \lim_{n \to \infty}\sqrt{x_{n - 1}(3 - x_{n - 1})} = \sqrt{a(3 - a)}
\]
解得$a = \frac{3}{2}$或$a = 0$（舍去）。故$a = \frac{3}{2}$。","2026-06-06:错,2026-06-22:半对、想得久",11cm,2026-04-13
